_step,epoch,ACC,DEO,DAO,run_id,name,group,seed,alpha_fixed
16,17,0.735,0.12,0.06,fn7eghrz,fixed_alpha0.7_german_gender_seed1,FixedAlpha_0.7,1,
17,18,0.73,0.10999999999999999,0.05499999999999999,fn7eghrz,fixed_alpha0.7_german_gender_seed1,FixedAlpha_0.7,1,
18,19,0.72,0.16000000000000003,0.08000000000000002,fn7eghrz,fixed_alpha0.7_german_gender_seed1,FixedAlpha_0.7,1,
19,20,0.715,0.15000000000000002,0.07500000000000001,fn7eghrz,fixed_alpha0.7_german_gender_seed1,FixedAlpha_0.7,1,
20,21,0.715,0.15000000000000002,0.07500000000000001,fn7eghrz,fixed_alpha0.7_german_gender_seed1,FixedAlpha_0.7,1,
21,22,0.72,0.15000000000000002,0.08750000000000002,fn7eghrz,fixed_alpha0.7_german_gender_seed1,FixedAlpha_0.7,1,
22,23,0.72,0.15000000000000002,0.08750000000000002,fn7eghrz,fixed_alpha0.7_german_gender_seed1,FixedAlpha_0.7,1,
23,24,0.72,0.15000000000000002,0.08750000000000002,fn7eghrz,fixed_alpha0.7_german_gender_seed1,FixedAlpha_0.7,1,
24,25,0.725,0.15000000000000002,0.1,fn7eghrz,fixed_alpha0.7_german_gender_seed1,FixedAlpha_0.7,1,
25,26,0.73,0.15000000000000002,0.07500000000000001,fn7eghrz,fixed_alpha0.7_german_gender_seed1,FixedAlpha_0.7,1,
26,27,0.73,0.15000000000000002,0.07500000000000001,fn7eghrz,fixed_alpha0.7_german_gender_seed1,FixedAlpha_0.7,1,
27,28,0.73,0.15000000000000002,0.07500000000000001,fn7eghrz,fixed_alpha0.7_german_gender_seed1,FixedAlpha_0.7,1,
28,29,0.725,0.17499999999999993,0.08749999999999997,fn7eghrz,fixed_alpha0.7_german_gender_seed1,FixedAlpha_0.7,1,
29,30,0.715,0.15499999999999992,0.07749999999999996,fn7eghrz,fixed_alpha0.7_german_gender_seed1,FixedAlpha_0.7,1,
0,1,0.56,0.18499999999999994,0.17999999999999994,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
1,2,0.63,0.18000000000000005,0.11499999999999999,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
2,3,0.67,0.135,0.09249999999999997,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
3,4,0.705,0.06499999999999995,0.05749999999999994,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
4,5,0.7,0.040000000000000036,0.020000000000000018,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
5,6,0.7,0.040000000000000036,0.020000000000000018,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
6,7,0.705,0.040000000000000036,0.03249999999999997,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
7,8,0.7,0.08999999999999997,0.057499999999999996,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
8,9,0.72,0.08999999999999997,0.08249999999999996,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
9,10,0.71,0.13,0.08999999999999997,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
10,11,0.7,0.125,0.0625,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
11,12,0.7,0.1399999999999999,0.09499999999999997,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
12,13,0.695,0.135,0.13,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
13,14,0.695,0.135,0.13,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
14,15,0.715,0.10999999999999999,0.1175,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
15,16,0.725,0.10999999999999999,0.10499999999999998,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
16,17,0.73,0.08500000000000008,0.09250000000000003,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
17,18,0.725,0.07500000000000007,0.08750000000000002,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
18,19,0.725,0.05500000000000005,0.027500000000000024,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
19,20,0.725,0.09499999999999997,0.08499999999999996,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
20,21,0.715,0.10999999999999999,0.09249999999999997,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
21,22,0.705,0.125,0.09999999999999998,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
22,23,0.7,0.13,0.09000000000000002,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
23,24,0.71,0.11499999999999999,0.08250000000000002,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
24,25,0.71,0.11499999999999999,0.08250000000000002,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
25,26,0.71,0.11499999999999999,0.08250000000000002,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
26,27,0.705,0.10499999999999998,0.07750000000000001,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
27,28,0.705,0.10499999999999998,0.07750000000000001,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
28,29,0.71,0.07999999999999996,0.065,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
29,30,0.71,0.07999999999999996,0.065,p30f5we3,fixed_alpha0.7_german_gender_seed3,FixedAlpha_0.7,3,
0,1,0.5,0.040000000000000036,0.020000000000000018,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
1,2,0.615,0.030000000000000027,0.027500000000000024,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
2,3,0.66,0.06000000000000005,0.04250000000000004,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
3,4,0.68,0.04999999999999993,0.04999999999999993,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
4,5,0.675,0.06999999999999995,0.06,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
5,6,0.675,0.04499999999999993,0.034999999999999976,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
6,7,0.68,0.04499999999999993,0.04749999999999999,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
7,8,0.68,0.03499999999999992,0.05499999999999994,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
8,9,0.69,0.05999999999999994,0.06749999999999995,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
9,10,0.685,0.039999999999999925,0.06999999999999995,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
10,11,0.685,0.07000000000000006,0.09750000000000003,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
11,12,0.685,0.06000000000000005,0.10500000000000004,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
12,13,0.7,0.050000000000000044,0.07500000000000007,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
13,14,0.71,0.050000000000000044,0.0625,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
14,15,0.705,0.09999999999999998,0.062499999999999944,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
15,16,0.7,0.125,0.07499999999999996,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
16,17,0.7,0.125,0.07499999999999996,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
17,18,0.705,0.15000000000000002,0.07500000000000001,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
18,19,0.715,0.125,0.07500000000000001,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
19,20,0.71,0.15000000000000002,0.08750000000000002,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
20,21,0.71,0.15000000000000002,0.08750000000000002,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
21,22,0.72,0.15000000000000002,0.11250000000000004,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
22,23,0.715,0.14,0.10750000000000004,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
23,24,0.715,0.13,0.11499999999999999,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
24,25,0.725,0.13,0.10249999999999998,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
25,26,0.725,0.13,0.10249999999999998,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
26,27,0.725,0.13,0.10249999999999998,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
27,28,0.73,0.10499999999999998,0.08999999999999997,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
28,29,0.725,0.09499999999999997,0.08499999999999996,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
29,30,0.73,0.09499999999999997,0.09749999999999998,te3vadm8,fixed_alpha0.7_german_gender_seed5,FixedAlpha_0.7,5,
0,1,0.49,0.030000000000000027,0.07750000000000001,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
1,2,0.58,0.07499999999999996,0.04999999999999999,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
2,3,0.675,0.08500000000000008,0.14250000000000007,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
3,4,0.705,0.07499999999999996,0.14999999999999997,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
4,5,0.73,0.015000000000000013,0.10749999999999998,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
5,6,0.74,0.0050000000000000044,0.11499999999999999,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
6,7,0.74,0.0050000000000000044,0.11499999999999999,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
7,8,0.75,0.020000000000000018,0.04750000000000004,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
8,9,0.735,0.039999999999999925,0.044999999999999984,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
9,10,0.745,0.03500000000000003,0.04250000000000004,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
10,11,0.75,0.050000000000000044,0.03749999999999998,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
11,12,0.74,0.05500000000000005,0.027500000000000024,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
12,13,0.73,0.06999999999999995,0.034999999999999976,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
13,14,0.725,0.09499999999999997,0.04749999999999999,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
14,15,0.73,0.09499999999999997,0.06,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
15,16,0.72,0.12,0.09749999999999998,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
16,17,0.72,0.12,0.09749999999999998,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
17,18,0.73,0.10499999999999998,0.08999999999999997,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
18,19,0.73,0.10499999999999998,0.08999999999999997,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
19,20,0.725,0.12,0.10999999999999999,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
20,21,0.725,0.12,0.10999999999999999,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
21,22,0.715,0.09999999999999998,0.09999999999999998,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
22,23,0.71,0.125,0.11249999999999999,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
23,24,0.705,0.11499999999999999,0.10749999999999998,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
24,25,0.705,0.11499999999999999,0.10749999999999998,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
25,26,0.71,0.125,0.11249999999999999,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
26,27,0.71,0.125,0.11249999999999999,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
27,28,0.71,0.135,0.10499999999999998,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
28,29,0.71,0.135,0.10499999999999998,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
29,30,0.71,0.135,0.10499999999999998,pjpqb3pr,fixed_alpha0.470806_german_gender_seed29,FixedAlpha_0.470806,29,
0,1,0.685,0.020000000000000018,0.08500000000000002,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
1,2,0.69,0.025000000000000022,0.03749999999999998,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
2,3,0.7,0.015000000000000013,0.020000000000000018,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
3,4,0.7,0.0050000000000000044,0.0025000000000000022,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
4,5,0.7,0.015000000000000013,0.03249999999999997,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
5,6,0.7,0.0,0.012500000000000011,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
6,7,0.7,0.014999999999999902,0.007499999999999951,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
7,8,0.715,0.039999999999999925,0.03249999999999997,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
8,9,0.73,0.04500000000000004,0.034999999999999976,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
9,10,0.72,0.06000000000000005,0.04249999999999998,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
10,11,0.725,0.050000000000000044,0.0625,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
11,12,0.725,0.07500000000000007,0.08750000000000002,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
12,13,0.73,0.07500000000000007,0.06250000000000006,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
13,14,0.735,0.07500000000000007,0.03750000000000003,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
14,15,0.735,0.07500000000000007,0.03750000000000003,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
15,16,0.73,0.06500000000000006,0.03250000000000003,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
16,17,0.74,0.08999999999999997,0.044999999999999984,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
17,18,0.74,0.07999999999999996,0.065,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
18,19,0.735,0.05999999999999994,0.04249999999999998,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
19,20,0.73,0.04999999999999993,0.03749999999999998,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
20,21,0.735,0.05999999999999994,0.04249999999999998,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
21,22,0.74,0.05999999999999994,0.02999999999999997,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
22,23,0.74,0.05999999999999994,0.02999999999999997,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
23,24,0.74,0.05999999999999994,0.02999999999999997,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
24,25,0.74,0.05999999999999994,0.02999999999999997,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
25,26,0.745,0.09499999999999997,0.06,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
26,27,0.75,0.06999999999999995,0.04749999999999999,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
27,28,0.745,0.06999999999999995,0.07250000000000001,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
28,29,0.745,0.06999999999999995,0.07250000000000001,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
29,30,0.75,0.06999999999999995,0.04749999999999999,shp4vzoc,fixed_alpha0.7_german_gender_seed0,FixedAlpha_0.7,0,
0,1,0.65,0.030000000000000027,0.10250000000000004,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
1,2,0.675,0.030000000000000027,0.08999999999999997,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
2,3,0.69,0.04999999999999993,0.12499999999999994,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
3,4,0.695,0.05999999999999994,0.12999999999999995,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
4,5,0.7,0.039999999999999925,0.04499999999999993,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
5,6,0.69,0.03500000000000003,0.05499999999999999,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
6,7,0.685,0.050000000000000044,0.050000000000000044,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
7,8,0.69,0.025000000000000022,0.025000000000000022,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
8,9,0.685,0.040000000000000036,0.04500000000000004,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
9,10,0.675,0.04500000000000004,0.06000000000000005,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
10,11,0.685,0.04500000000000004,0.08500000000000002,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
11,12,0.68,0.05999999999999994,0.10499999999999998,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
12,13,0.69,0.08499999999999996,0.07999999999999996,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
13,14,0.7,0.09499999999999997,0.06,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
14,15,0.715,0.07999999999999996,0.065,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
15,16,0.72,0.06999999999999995,0.04749999999999999,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
16,17,0.715,0.05999999999999994,0.04249999999999998,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
17,18,0.715,0.05999999999999994,0.04249999999999998,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
18,19,0.715,0.05999999999999994,0.04249999999999998,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
19,20,0.705,0.07499999999999996,0.04999999999999999,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
20,21,0.705,0.07499999999999996,0.04999999999999999,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
21,22,0.715,0.025000000000000022,0.025000000000000022,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
22,23,0.72,0.04999999999999993,0.062499999999999944,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
23,24,0.705,0.05499999999999994,0.06499999999999995,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
24,25,0.705,0.05499999999999994,0.06499999999999995,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
25,26,0.705,0.05499999999999994,0.06499999999999995,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
26,27,0.705,0.05499999999999994,0.06499999999999995,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
27,28,0.71,0.06499999999999995,0.06999999999999995,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
28,29,0.71,0.06499999999999995,0.06999999999999995,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
29,30,0.71,0.06499999999999995,0.06999999999999995,vu8ftzvj,fixed_alpha0.7_german_gender_seed4,FixedAlpha_0.7,4,
0,1,0.57,0.020000000000000018,0.03500000000000003,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
1,2,0.665,0.05499999999999994,0.08999999999999997,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
2,3,0.675,0.05500000000000005,0.11499999999999999,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
3,4,0.695,0.030000000000000027,0.03999999999999998,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
4,5,0.71,0.04999999999999993,0.07499999999999996,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
5,6,0.71,0.04999999999999993,0.07499999999999996,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
6,7,0.715,0.07499999999999996,0.0625,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
7,8,0.715,0.050000000000000044,0.08750000000000002,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
8,9,0.71,0.08999999999999997,0.08250000000000002,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
9,10,0.705,0.14500000000000002,0.135,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
10,11,0.71,0.16000000000000003,0.10500000000000004,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
11,12,0.72,0.16000000000000003,0.11750000000000002,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
12,13,0.725,0.16000000000000003,0.14250000000000002,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
13,14,0.73,0.16000000000000003,0.16750000000000004,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
14,15,0.725,0.16000000000000003,0.14250000000000002,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
15,16,0.73,0.14500000000000002,0.11000000000000001,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
16,17,0.72,0.14500000000000002,0.08500000000000002,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
17,18,0.715,0.14500000000000002,0.07250000000000001,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
18,19,0.72,0.14500000000000002,0.09750000000000003,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
19,20,0.715,0.135,0.09250000000000003,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
20,21,0.72,0.135,0.08000000000000002,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
21,22,0.725,0.135,0.10500000000000001,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
22,23,0.72,0.125,0.1,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
23,24,0.72,0.125,0.1,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
24,25,0.72,0.125,0.1,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
25,26,0.72,0.125,0.1,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
26,27,0.72,0.125,0.1,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
27,28,0.72,0.125,0.1,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
28,29,0.72,0.125,0.1,onfmyjly,fixed_alpha0.7_german_gender_seed6,FixedAlpha_0.7,6,
